date,region,rainfall_mm
2024-08-31,Jakarta,3.9
2024-09-01,Jakarta,7.0
2024-09-02,Jakarta,8.6
2024-09-03,Jakarta,0.0
2024-09-04,Jakarta,9.5
2024-09-05,Jakarta,0.0
2024-09-06,Jakarta,0.0
2024-09-07,Jakarta,0.0
2024-09-08,Jakarta,6.8
2024-09-09,Jakarta,5.7
2024-09-10,Jakarta,6.9
2024-09-11,Jakarta,0.0
2024-09-12,Jakarta,4.2
2024-09-13,Jakarta,5.8
2024-09-14,Jakarta,9.3
2024-09-15,Jakarta,0.0
2024-09-16,Jakarta,11.5
2024-09-17,Jakarta,13.2
2024-09-18,Jakarta,9.4
2024-09-19,Jakarta,8.4
2024-09-20,Jakarta,0.0
2024-09-21,Jakarta,4.9
2024-09-22,Jakarta,0.0
2024-09-23,Jakarta,2.3
2024-09-24,Jakarta,0.0
2024-09-25,Jakarta,6.3
2024-09-26,Jakarta,0.0
2024-09-27,Jakarta,0.0
2024-09-28,Jakarta,0.0
2024-09-29,Jakarta,11.5
2024-09-30,Jakarta,8.9
2024-10-01,Jakarta,6.3
2024-10-02,Jakarta,8.3
2024-10-03,Jakarta,8.7
2024-10-04,Jakarta,9.9
2024-10-05,Jakarta,7.5
2024-10-06,Jakarta,4.0
2024-10-07,Jakarta,0.0
2024-10-08,Jakarta,0.0
2024-10-09,Jakarta,0.0
2024-10-10,Jakarta,8.3
2024-10-11,Jakarta,0.0
2024-10-12,Jakarta,16.1
2024-10-13,Jakarta,11.6
2024-10-14,Jakarta,10.0
2024-10-15,Jakarta,7.6
2024-10-16,Jakarta,3.4
2024-10-17,Jakarta,0.0
2024-10-18,Jakarta,6.0
2024-10-19,Jakarta,12.9
2024-10-20,Jakarta,7.6
2024-10-21,Jakarta,10.8
2024-10-22,Jakarta,0.0
2024-10-23,Jakarta,10.2
2024-10-24,Jakarta,12.9
2024-10-25,Jakarta,0.0
2024-10-26,Jakarta,0.0
2024-10-27,Jakarta,11.8
2024-10-28,Jakarta,15.4
2024-10-29,Jakarta,13.5
2024-10-30,Jakarta,0.0
2024-10-31,Jakarta,15.5
2024-11-01,Jakarta,0.0
2024-11-02,Jakarta,14.4
2024-11-03,Jakarta,11.0
2024-11-04,Jakarta,0.0
2024-11-05,Jakarta,8.6
2024-11-06,Jakarta,0.0
2024-11-07,Jakarta,10.0
2024-11-08,Jakarta,12.0
2024-11-09,Jakarta,0.0
2024-11-10,Jakarta,3.7
2024-11-11,Jakarta,6.6
2024-11-12,Jakarta,5.9
2024-11-13,Jakarta,10.1
2024-11-14,Jakarta,12.2
2024-11-15,Jakarta,7.9
2024-11-16,Jakarta,9.5
2024-11-17,Jakarta,0.0
2024-11-18,Jakarta,0.0
2024-11-19,Jakarta,0.0
2024-11-20,Jakarta,0.0
2024-11-21,Jakarta,7.8
2024-11-22,Jakarta,0.0
2024-11-23,Jakarta,8.6
2024-11-24,Jakarta,0.0
2024-11-25,Jakarta,0.0
2024-11-26,Jakarta,0.0
2024-11-27,Jakarta,0.0
2024-11-28,Jakarta,0.0
2024-11-29,Jakarta,7.4
2024-11-30,Jakarta,8.0
2024-12-01,Jakarta,0.0
2024-12-02,Jakarta,0.0
2024-12-03,Jakarta,0.0
2024-12-04,Jakarta,8.4
2024-12-05,Jakarta,6.6
2024-12-06,Jakarta,0.0
2024-12-07,Jakarta,10.2
2024-12-08,Jakarta,0.0
2024-12-09,Jakarta,6.0
2024-12-10,Jakarta,0.0
2024-12-11,Jakarta,11.9
2024-12-12,Jakarta,0.0
2024-12-13,Jakarta,11.9
2024-12-14,Jakarta,16.1
2024-12-15,Jakarta,15.9
2024-12-16,Jakarta,0.0
2024-12-17,Jakarta,0.0
2024-12-18,Jakarta,14.5
2024-12-19,Jakarta,12.3
2024-12-20,Jakarta,6.1
2024-12-21,Jakarta,13.0
2024-12-22,Jakarta,11.2
2024-12-23,Jakarta,0.0
2024-12-24,Jakarta,0.0
2024-12-25,Jakarta,0.0
2024-12-26,Jakarta,0.0
2024-12-27,Jakarta,8.6
2024-12-28,Jakarta,0.0
2024-12-29,Jakarta,0.0
2024-12-30,Jakarta,0.0
2024-12-31,Jakarta,12.7
2025-01-01,Jakarta,0.0
2025-01-02,Jakarta,12.3
2025-01-03,Jakarta,0.0
2025-01-04,Jakarta,14.2
2025-01-05,Jakarta,0.0
2025-01-06,Jakarta,0.0
2025-01-07,Jakarta,0.0
2025-01-08,Jakarta,14.5
2025-01-09,Jakarta,11.7
2025-01-10,Jakarta,0.0
2025-01-11,Jakarta,0.0
2025-01-12,Jakarta,12.7
2025-01-13,Jakarta,0.0
2025-01-14,Jakarta,0.0
2025-01-15,Jakarta,0.0
2025-01-16,Jakarta,14.5
2025-01-17,Jakarta,11.4
2025-01-18,Jakarta,14.1
2025-01-19,Jakarta,13.0
2025-01-20,Jakarta,0.0
2025-01-21,Jakarta,13.6
2025-01-22,Jakarta,0.0
2025-01-23,Jakarta,16.1
2025-01-24,Jakarta,0.0
2025-01-25,Jakarta,0.0
2025-01-26,Jakarta,10.1
2025-01-27,Jakarta,11.1
2025-01-28,Jakarta,9.1
2025-01-29,Jakarta,0.0
2025-01-30,Jakarta,0.0
2025-01-31,Jakarta,0.0
2025-02-01,Jakarta,0.0
2025-02-02,Jakarta,0.0
2025-02-03,Jakarta,14.3
2025-02-04,Jakarta,0.0
2025-02-05,Jakarta,10.5
2025-02-06,Jakarta,12.1
2025-02-07,Jakarta,0.0
2025-02-08,Jakarta,0.0
2025-02-09,Jakarta,0.0
2025-02-10,Jakarta,7.2
2025-02-11,Jakarta,11.0
2025-02-12,Jakarta,15.0
2025-02-13,Jakarta,16.6
2025-02-14,Jakarta,15.9
2025-02-15,Jakarta,13.1
2025-02-16,Jakarta,0.0
2025-02-17,Jakarta,0.0
2025-02-18,Jakarta,0.0
2025-02-19,Jakarta,10.1
2025-02-20,Jakarta,0.0
2025-02-21,Jakarta,6.8
2025-02-22,Jakarta,2.0
2025-02-23,Jakarta,0.0
2025-02-24,Jakarta,0.0
2025-02-25,Jakarta,4.6
2025-02-26,Jakarta,0.0
2025-02-27,Jakarta,0.0
2025-02-28,Jakarta,8.6
2025-03-01,Jakarta,0.0
2025-03-02,Jakarta,8.9
2025-03-03,Jakarta,0.0
2025-03-04,Jakarta,11.7
2025-03-05,Jakarta,0.0
2025-03-06,Jakarta,7.0
2025-03-07,Jakarta,10.2
2025-03-08,Jakarta,9.1
2025-03-09,Jakarta,0.0
2025-03-10,Jakarta,18.7
2025-03-11,Jakarta,0.0
2025-03-12,Jakarta,9.0
2025-03-13,Jakarta,0.0
2025-03-14,Jakarta,8.6
2025-03-15,Jakarta,15.9
2025-03-16,Jakarta,13.1
2025-03-17,Jakarta,12.5
2025-03-18,Jakarta,0.0
2025-03-19,Jakarta,0.0
2025-03-20,Jakarta,0.0
2025-03-21,Jakarta,0.0
2025-03-22,Jakarta,18.0
2025-03-23,Jakarta,0.0
2025-03-24,Jakarta,0.0
2025-03-25,Jakarta,12.5
2025-03-26,Jakarta,14.3
2025-03-27,Jakarta,10.0
2025-03-28,Jakarta,8.5
2025-03-29,Jakarta,0.0
2025-03-30,Jakarta,9.0
2025-03-31,Jakarta,0.0
2025-04-01,Jakarta,9.6
2025-04-02,Jakarta,16.4
2025-04-03,Jakarta,0.0
2025-04-04,Jakarta,12.4
2025-04-05,Jakarta,4.2
2025-04-06,Jakarta,7.6
2025-04-07,Jakarta,10.4
2025-04-08,Jakarta,12.2
2025-04-09,Jakarta,11.7
2025-04-10,Jakarta,11.7
2025-04-11,Jakarta,10.9
2025-04-12,Jakarta,12.2
2025-04-13,Jakarta,0.0
2025-04-14,Jakarta,9.4
2025-04-15,Jakarta,8.4
2025-04-16,Jakarta,0.0
2025-04-17,Jakarta,10.0
2025-04-18,Jakarta,14.0
2025-04-19,Jakarta,6.6
2025-04-20,Jakarta,0.0
2025-04-21,Jakarta,9.9
2025-04-22,Jakarta,8.4
2025-04-23,Jakarta,8.6
2025-04-24,Jakarta,0.0
2025-04-25,Jakarta,0.0
2025-04-26,Jakarta,2.3
2025-04-27,Jakarta,10.8
2025-04-28,Jakarta,0.0
2025-04-29,Jakarta,6.5
2025-04-30,Jakarta,0.0
2025-05-01,Jakarta,11.6
2025-05-02,Jakarta,12.6
2025-05-03,Jakarta,13.1
2025-05-04,Jakarta,0.0
2025-05-05,Jakarta,14.2
2025-05-06,Jakarta,10.8
2025-05-07,Jakarta,7.0
2025-05-08,Jakarta,5.7
2025-05-09,Jakarta,0.0
2025-05-10,Jakarta,6.5
2025-05-11,Jakarta,3.0
2025-05-12,Jakarta,4.8
2025-05-13,Jakarta,0.0
2025-05-14,Jakarta,8.8
2025-05-15,Jakarta,12.4
2025-05-16,Jakarta,11.1
2025-05-17,Jakarta,7.0
2025-05-18,Jakarta,0.0
2025-05-19,Jakarta,6.4
2025-05-20,Jakarta,0.0
2025-05-21,Jakarta,7.6
2025-05-22,Jakarta,0.7
2025-05-23,Jakarta,1.1
2025-05-24,Jakarta,0.0
2025-05-25,Jakarta,7.1
2025-05-26,Jakarta,6.3
2025-05-27,Jakarta,3.7
2025-05-28,Jakarta,8.0
2025-05-29,Jakarta,5.7
2025-05-30,Jakarta,6.5
2025-05-31,Jakarta,0.0
2022-06-01,Cirebon,9.7
2022-06-02,Cirebon,0.0
2022-06-03,Cirebon,0.0
2022-06-04,Cirebon,0.0
2022-06-05,Cirebon,0.0
2022-06-06,Cirebon,0.0
2022-06-07,Cirebon,0.0
2022-06-08,Cirebon,7.4
2022-06-09,Cirebon,0.0
2022-06-10,Cirebon,0.0
2022-06-11,Cirebon,7.9
2022-06-12,Cirebon,8.4
2022-06-13,Cirebon,2.3
2022-06-14,Cirebon,5.0
2022-06-15,Cirebon,4.5
2022-06-16,Cirebon,5.8
2022-06-17,Cirebon,4.5
2022-06-18,Cirebon,0.0
2022-06-19,Cirebon,5.5
2022-06-20,Cirebon,0.0
2022-06-21,Cirebon,7.2
2022-06-22,Cirebon,0.0
2022-06-23,Cirebon,5.5
2022-06-24,Cirebon,1.6
2022-06-25,Cirebon,0.0
2022-06-26,Cirebon,0.0
2022-06-27,Cirebon,0.0
2022-06-28,Cirebon,0.1
2022-06-29,Cirebon,3.9
2022-06-30,Cirebon,0.0
2022-07-01,Cirebon,2.4
2022-07-02,Cirebon,0.0
2022-07-03,Cirebon,3.0
2022-07-04,Cirebon,0.0
2022-07-05,Cirebon,0.0
2022-07-06,Cirebon,0.0
2022-07-07,Cirebon,0.0
2022-07-08,Cirebon,1.6
2022-07-09,Cirebon,0.0
2022-07-10,Cirebon,0.0
2022-07-11,Cirebon,0.0
2022-07-12,Cirebon,0.0
2022-07-13,Cirebon,0.0
2022-07-14,Cirebon,3.9
2022-07-15,Cirebon,0.6
2022-07-16,Cirebon,0.0
2022-07-17,Cirebon,2.2
2022-07-18,Cirebon,0.0
2022-07-19,Cirebon,0.0
2022-07-20,Cirebon,0.0
2022-07-21,Cirebon,0.0
2022-07-22,Cirebon,0.0
2022-07-23,Cirebon,2.1
2022-07-24,Cirebon,0.0
2022-07-25,Cirebon,0.0
2022-07-26,Cirebon,0.0
2022-07-27,Cirebon,0.0
2022-07-28,Cirebon,0.0
2022-07-29,Cirebon,0.0
2022-07-30,Cirebon,0.0
2022-07-31,Cirebon,0.0
2022-08-01,Cirebon,0.0
2022-08-02,Cirebon,0.4
2022-08-03,Cirebon,0.0
2022-08-04,Cirebon,0.0
2022-08-05,Cirebon,5.8
2022-08-06,Cirebon,0.0
2022-08-07,Cirebon,0.0
2022-08-08,Cirebon,10.8
2022-08-09,Cirebon,6.9
2022-08-10,Cirebon,6.1
2022-08-11,Cirebon,6.5
2022-08-12,Cirebon,4.7
2022-08-13,Cirebon,0.0
2022-08-14,Cirebon,0.7
2022-08-15,Cirebon,0.0
2022-08-16,Cirebon,4.4
2022-08-17,Cirebon,0.0
2022-08-18,Cirebon,0.0
2022-08-19,Cirebon,0.0
2022-08-20,Cirebon,5.5
2022-08-21,Cirebon,4.6
2022-08-22,Cirebon,5.0
2022-08-23,Cirebon,4.0
2022-08-24,Cirebon,4.6
2022-08-25,Cirebon,3.5
2022-08-26,Cirebon,4.9
2022-08-27,Cirebon,0.0
2022-08-28,Cirebon,1.6
2022-08-29,Cirebon,7.4
2022-08-30,Cirebon,0.0
2022-08-31,Cirebon,0.0
2022-09-01,Cirebon,0.0
2022-09-02,Cirebon,0.0
2022-09-03,Cirebon,4.4
2022-09-04,Cirebon,0.0
2022-09-05,Cirebon,0.0
2022-09-06,Cirebon,7.2
2022-09-07,Cirebon,7.4
2022-09-08,Cirebon,7.0
2022-09-09,Cirebon,3.1
2022-09-10,Cirebon,0.0
2022-09-11,Cirebon,0.0
2022-09-12,Cirebon,0.0
2022-09-13,Cirebon,8.3
2022-09-14,Cirebon,0.0
2022-09-15,Cirebon,5.0
2022-09-16,Cirebon,0.0
2022-09-17,Cirebon,0.0
2022-09-18,Cirebon,2.8
2022-09-19,Cirebon,4.6
2022-09-20,Cirebon,4.6
2022-09-21,Cirebon,0.0
2022-09-22,Cirebon,6.1
2022-09-23,Cirebon,4.0
2022-09-24,Cirebon,5.3
2022-09-25,Cirebon,8.4
2022-09-26,Cirebon,0.0
2022-09-27,Cirebon,8.7
2022-09-28,Cirebon,8.4
2022-09-29,Cirebon,0.0
2022-09-30,Cirebon,8.8
2022-10-01,Cirebon,8.3
2022-10-02,Cirebon,7.3
2022-10-03,Cirebon,0.0
2022-10-04,Cirebon,0.0
2022-10-05,Cirebon,4.0
2022-10-06,Cirebon,0.0
2022-10-07,Cirebon,7.8
2022-10-08,Cirebon,10.0
2022-10-09,Cirebon,0.0
2022-10-10,Cirebon,0.0
2022-10-11,Cirebon,4.7
2022-10-12,Cirebon,0.0
2022-10-13,Cirebon,0.0
2022-10-14,Cirebon,8.1
2022-10-15,Cirebon,0.0
2022-10-16,Cirebon,8.3
2022-10-17,Cirebon,10.8
2022-10-18,Cirebon,0.0
2022-10-19,Cirebon,0.0
2022-10-20,Cirebon,5.7
2022-10-21,Cirebon,0.0
2022-10-22,Cirebon,0.0
2022-10-23,Cirebon,5.0
2022-10-24,Cirebon,0.0
2022-10-25,Cirebon,12.6
2022-10-26,Cirebon,0.0
2022-10-27,Cirebon,0.0
2022-10-28,Cirebon,5.1
2022-10-29,Cirebon,1.7
2022-10-30,Cirebon,8.8
2022-10-31,Cirebon,3.2
2022-11-01,Cirebon,5.5
2022-11-02,Cirebon,0.0
2022-11-03,Cirebon,0.0
2022-11-04,Cirebon,1.5
2022-11-05,Cirebon,6.8
2022-11-06,Cirebon,7.8
2022-11-07,Cirebon,5.5
2022-11-08,Cirebon,10.2
2022-11-09,Cirebon,6.2
2022-11-10,Cirebon,8.6
2022-11-11,Cirebon,9.4
2022-11-12,Cirebon,6.7
2022-11-13,Cirebon,10.5
2022-11-14,Cirebon,14.1
2022-11-15,Cirebon,9.9
2022-11-16,Cirebon,6.0
2022-11-17,Cirebon,5.3
2022-11-18,Cirebon,0.0
2022-11-19,Cirebon,0.0
2022-11-20,Cirebon,2.7
2022-11-21,Cirebon,0.0
2022-11-22,Cirebon,0.0
2022-11-23,Cirebon,0.0
2022-11-24,Cirebon,0.0
2022-11-25,Cirebon,13.1
2022-11-26,Cirebon,18.8
2022-11-27,Cirebon,0.0
2022-11-28,Cirebon,11.0
2022-11-29,Cirebon,0.0
2022-11-30,Cirebon,0.0
2022-12-01,Cirebon,0.0
2022-12-02,Cirebon,12.5
2022-12-03,Cirebon,0.0
2022-12-04,Cirebon,0.0
2022-12-05,Cirebon,0.0
2022-12-06,Cirebon,0.0
2022-12-07,Cirebon,8.1
2022-12-08,Cirebon,0.0
2022-12-09,Cirebon,0.0
2022-12-10,Cirebon,0.0
2022-12-11,Cirebon,17.4
2022-12-12,Cirebon,15.4
2022-12-13,Cirebon,0.0
2022-12-14,Cirebon,0.0
2022-12-15,Cirebon,0.0
2022-12-16,Cirebon,0.0
2022-12-17,Cirebon,0.0
2022-12-18,Cirebon,7.3
2022-12-19,Cirebon,7.4
2022-12-20,Cirebon,8.3
2022-12-21,Cirebon,0.0
2022-12-22,Cirebon,0.0
2022-12-23,Cirebon,10.3
2022-12-24,Cirebon,0.0
2022-12-25,Cirebon,11.1
2022-12-26,Cirebon,0.0
2022-12-27,Cirebon,0.0
2022-12-28,Cirebon,0.0
2022-12-29,Cirebon,0.0
2022-12-30,Cirebon,16.3
2022-12-31,Cirebon,0.0
2023-01-01,Cirebon,11.5
2023-01-02,Cirebon,0.0
2023-01-03,Cirebon,0.0
2023-01-04,Cirebon,0.0
2023-01-05,Cirebon,0.0
2023-01-06,Cirebon,18.5
2023-01-07,Cirebon,15.5
2023-01-08,Cirebon,0.0
2023-01-09,Cirebon,0.0
2023-01-10,Cirebon,0.0
2023-01-11,Cirebon,14.3
2023-01-12,Cirebon,13.4
2023-01-13,Cirebon,0.0
2023-01-14,Cirebon,0.0
2023-01-15,Cirebon,10.5
2023-01-16,Cirebon,0.0
2023-01-17,Cirebon,14.3
2023-01-18,Cirebon,11.1
2023-01-19,Cirebon,11.3
2023-01-20,Cirebon,0.0
2023-01-21,Cirebon,9.3
2023-01-22,Cirebon,10.6
2023-01-23,Cirebon,0.0
2023-01-24,Cirebon,9.7
2023-01-25,Cirebon,0.0
2023-01-26,Cirebon,0.0
2023-01-27,Cirebon,10.4
2023-01-28,Cirebon,9.7
2023-01-29,Cirebon,0.0
2023-01-30,Cirebon,0.0
2023-01-31,Cirebon,0.0
2023-02-01,Cirebon,6.5
2023-02-02,Cirebon,8.5
2023-02-03,Cirebon,5.6
2023-02-04,Cirebon,9.5
2023-02-05,Cirebon,8.7
2023-02-06,Cirebon,0.0
2023-02-07,Cirebon,14.8
2023-02-08,Cirebon,14.9
2023-02-09,Cirebon,11.9
2023-02-10,Cirebon,0.0
2023-02-11,Cirebon,11.6
2023-02-12,Cirebon,0.0
2023-02-13,Cirebon,0.0
2023-02-14,Cirebon,13.4
2023-02-15,Cirebon,0.0
2023-02-16,Cirebon,9.8
2023-02-17,Cirebon,0.0
2023-02-18,Cirebon,0.0
2023-02-19,Cirebon,0.0
2023-02-20,Cirebon,16.5
2023-02-21,Cirebon,14.2
2023-02-22,Cirebon,13.2
2023-02-23,Cirebon,0.0
2023-02-24,Cirebon,10.5
2023-02-25,Cirebon,4.6
2023-02-26,Cirebon,3.4
2023-02-27,Cirebon,0.0
2023-02-28,Cirebon,0.0
2023-03-01,Cirebon,11.5
2023-03-02,Cirebon,0.0
2023-03-03,Cirebon,5.6
2023-03-04,Cirebon,8.6
2023-03-05,Cirebon,3.0
2023-03-06,Cirebon,4.6
2023-03-07,Cirebon,7.4
2023-03-08,Cirebon,6.3
2023-03-09,Cirebon,13.8
2023-03-10,Cirebon,12.3
2023-03-11,Cirebon,11.7
2023-03-12,Cirebon,0.0
2023-03-13,Cirebon,0.0
2023-03-14,Cirebon,5.9
2023-03-15,Cirebon,5.8
2023-03-16,Cirebon,0.1
2023-03-17,Cirebon,0.0
2023-03-18,Cirebon,0.0
2023-03-19,Cirebon,10.6
2023-03-20,Cirebon,0.0
2023-03-21,Cirebon,0.0
2023-03-22,Cirebon,7.6
2023-03-23,Cirebon,0.0
2023-03-24,Cirebon,5.7
2023-03-25,Cirebon,10.4
2023-03-26,Cirebon,0.0
2023-03-27,Cirebon,7.7
2023-03-28,Cirebon,0.0
2023-03-29,Cirebon,8.8
2023-03-30,Cirebon,9.0
2023-03-31,Cirebon,9.6
2023-04-01,Cirebon,11.7
2023-04-02,Cirebon,9.8
2023-04-03,Cirebon,0.0
2023-04-04,Cirebon,0.0
2023-04-05,Cirebon,0.0
2023-04-06,Cirebon,0.0
2023-04-07,Cirebon,0.0
2023-04-08,Cirebon,5.4
2023-04-09,Cirebon,11.1
2023-04-10,Cirebon,0.0
2023-04-11,Cirebon,7.0
2023-04-12,Cirebon,0.0
2023-04-13,Cirebon,0.0
2023-04-14,Cirebon,1.3
2023-04-15,Cirebon,0.0
2023-04-16,Cirebon,4.9
2023-04-17,Cirebon,0.0
2023-04-18,Cirebon,0.0
2023-04-19,Cirebon,5.0
2023-04-20,Cirebon,4.5
2023-04-21,Cirebon,0.0
2023-04-22,Cirebon,0.0
2023-04-23,Cirebon,0.0
2023-04-24,Cirebon,8.3
2023-04-25,Cirebon,0.0
2023-04-26,Cirebon,0.0
2023-04-27,Cirebon,0.0
2023-04-28,Cirebon,10.9
2023-04-29,Cirebon,0.0
2023-04-30,Cirebon,10.3
2023-05-01,Cirebon,0.0
2023-05-02,Cirebon,0.0
2023-05-03,Cirebon,0.0
2023-05-04,Cirebon,5.1
2023-05-05,Cirebon,0.0
2023-05-06,Cirebon,0.0
2023-05-07,Cirebon,7.6
2023-05-08,Cirebon,0.0
2023-05-09,Cirebon,0.0
2023-05-10,Cirebon,7.5
2023-05-11,Cirebon,0.0
2023-05-12,Cirebon,2.1
2023-05-13,Cirebon,0.0
2023-05-14,Cirebon,0.0
2023-05-15,Cirebon,0.0
2023-05-16,Cirebon,9.9
2023-05-17,Cirebon,8.0
2023-05-18,Cirebon,0.0
2023-05-19,Cirebon,0.0
2023-05-20,Cirebon,5.8
2023-05-21,Cirebon,4.0
2023-05-22,Cirebon,0.2
2023-05-23,Cirebon,0.0
2023-05-24,Cirebon,0.0
2023-05-25,Cirebon,0.0
2023-05-26,Cirebon,0.0
2023-05-27,Cirebon,2.1
2023-05-28,Cirebon,3.0
2023-05-29,Cirebon,0.0
2023-05-30,Cirebon,0.0
2023-05-31,Cirebon,0.0
2023-06-01,Cirebon,4.1
2023-06-02,Cirebon,0.0
2023-06-03,Cirebon,3.0
2023-06-04,Cirebon,4.0
2023-06-05,Cirebon,6.9
2023-06-06,Cirebon,7.3
2023-06-07,Cirebon,6.6
2023-06-08,Cirebon,0.0
2023-06-09,Cirebon,11.1
2023-06-10,Cirebon,2.5
2023-06-11,Cirebon,0.0
2023-06-12,Cirebon,7.6
2023-06-13,Cirebon,0.0
2023-06-14,Cirebon,0.0
2023-06-15,Cirebon,0.0
2023-06-16,Cirebon,0.0
2023-06-17,Cirebon,0.0
2023-06-18,Cirebon,2.0
2023-06-19,Cirebon,3.1
2023-06-20,Cirebon,3.9
2023-06-21,Cirebon,2.1
2023-06-22,Cirebon,0.0
2023-06-23,Cirebon,3.7
2023-06-24,Cirebon,6.4
2023-06-25,Cirebon,6.9
2023-06-26,Cirebon,0.0
2023-06-27,Cirebon,0.0
2023-06-28,Cirebon,0.0
2023-06-29,Cirebon,0.0
2023-06-30,Cirebon,0.0
2023-07-01,Cirebon,0.4
2023-07-02,Cirebon,4.3
2023-07-03,Cirebon,0.0
2023-07-04,Cirebon,0.0
2023-07-05,Cirebon,0.0
2023-07-06,Cirebon,0.0
2023-07-07,Cirebon,0.0
2023-07-08,Cirebon,0.0
2023-07-09,Cirebon,0.0
2023-07-10,Cirebon,0.0
2023-07-11,Cirebon,0.0
2023-07-12,Cirebon,0.0
2023-07-13,Cirebon,1.5
2023-07-14,Cirebon,0.0
2023-07-15,Cirebon,4.2
2023-07-16,Cirebon,0.0
2023-07-17,Cirebon,0.0
2023-07-18,Cirebon,1.3
2023-07-19,Cirebon,0.0
2023-07-20,Cirebon,1.1
2023-07-21,Cirebon,0.0
2023-07-22,Cirebon,0.0
2023-07-23,Cirebon,3.4
2023-07-24,Cirebon,1.0
2023-07-25,Cirebon,1.4
2023-07-26,Cirebon,0.0
2023-07-27,Cirebon,4.9
2023-07-28,Cirebon,0.0
2023-07-29,Cirebon,0.0
2023-07-30,Cirebon,0.0
2023-07-31,Cirebon,5.3
2023-08-01,Cirebon,0.0
2023-08-02,Cirebon,8.9
2023-08-03,Cirebon,4.2
2023-08-04,Cirebon,1.8
2023-08-05,Cirebon,2.9
2023-08-06,Cirebon,3.4
2023-08-07,Cirebon,0.0
2023-08-08,Cirebon,5.5
2023-08-09,Cirebon,0.0
2023-08-10,Cirebon,0.0
2023-08-11,Cirebon,0.0
2023-08-12,Cirebon,0.0
2023-08-13,Cirebon,0.0
2023-08-14,Cirebon,0.0
2023-08-15,Cirebon,0.0
2023-08-16,Cirebon,4.8
2023-08-17,Cirebon,0.0
2023-08-18,Cirebon,2.1
2023-08-19,Cirebon,0.0
2023-08-20,Cirebon,0.0
2023-08-21,Cirebon,7.7
2023-08-22,Cirebon,9.7
2023-08-23,Cirebon,0.0
2023-08-24,Cirebon,0.0
2023-08-25,Cirebon,2.5
2023-08-26,Cirebon,0.0
2023-08-27,Cirebon,2.4
2023-08-28,Cirebon,0.0
2023-08-29,Cirebon,5.6
2023-08-30,Cirebon,5.2
2023-08-31,Cirebon,0.0
2023-09-01,Cirebon,7.1
2023-09-02,Cirebon,7.2
2023-09-03,Cirebon,0.0
2023-09-04,Cirebon,6.3
2023-09-05,Cirebon,0.0
2023-09-06,Cirebon,9.6
2023-09-07,Cirebon,3.5
2023-09-08,Cirebon,4.0
2023-09-09,Cirebon,0.0
2023-09-10,Cirebon,0.0
2023-09-11,Cirebon,0.0
2023-09-12,Cirebon,6.4
2023-09-13,Cirebon,6.5
2023-09-14,Cirebon,0.0
2023-09-15,Cirebon,0.0
2023-09-16,Cirebon,0.0
2023-09-17,Cirebon,1.7
2023-09-18,Cirebon,8.5
2023-09-19,Cirebon,8.1
2023-09-20,Cirebon,6.0
2023-09-21,Cirebon,0.0
2023-09-22,Cirebon,0.0
2023-09-23,Cirebon,0.0
2023-09-24,Cirebon,0.0
2023-09-25,Cirebon,6.2
2023-09-26,Cirebon,4.3
2023-09-27,Cirebon,4.7
2023-09-28,Cirebon,5.6
2023-09-29,Cirebon,0.0
2023-09-30,Cirebon,11.5
2023-10-01,Cirebon,0.0
2023-10-02,Cirebon,4.2
2023-10-03,Cirebon,0.0
2023-10-04,Cirebon,0.0
2023-10-05,Cirebon,0.0
2023-10-06,Cirebon,0.0
2023-10-07,Cirebon,0.0
2023-10-08,Cirebon,0.0
2023-10-09,Cirebon,0.0
2023-10-10,Cirebon,0.0
2023-10-11,Cirebon,2.0
2023-10-12,Cirebon,0.0
2023-10-13,Cirebon,0.0
2023-10-14,Cirebon,0.0
2023-10-15,Cirebon,0.0
2023-10-16,Cirebon,5.8
2023-10-17,Cirebon,0.8
2023-10-18,Cirebon,2.2
2023-10-19,Cirebon,5.8
2023-10-20,Cirebon,0.0
2023-10-21,Cirebon,5.1
2023-10-22,Cirebon,0.0
2023-10-23,Cirebon,1.4
2023-10-24,Cirebon,0.0
2023-10-25,Cirebon,10.0
2023-10-26,Cirebon,8.5
2023-10-27,Cirebon,11.8
2023-10-28,Cirebon,0.0
2023-10-29,Cirebon,11.0
2023-10-30,Cirebon,10.1
2023-10-31,Cirebon,0.0
2023-11-01,Cirebon,0.0
2023-11-02,Cirebon,8.4
2023-11-03,Cirebon,7.0
2023-11-04,Cirebon,8.7
2023-11-05,Cirebon,0.0
2023-11-06,Cirebon,10.0
2023-11-07,Cirebon,11.2
2023-11-08,Cirebon,0.0
2023-11-09,Cirebon,0.0
2023-11-10,Cirebon,0.0
2023-11-11,Cirebon,0.0
2023-11-12,Cirebon,15.7
2023-11-13,Cirebon,10.7
2023-11-14,Cirebon,12.6
2023-11-15,Cirebon,11.3
2023-11-16,Cirebon,0.0
2023-11-17,Cirebon,0.0
2023-11-18,Cirebon,10.5
2023-11-19,Cirebon,0.0
2023-11-20,Cirebon,0.0
2023-11-21,Cirebon,14.3
2023-11-22,Cirebon,14.3
2023-11-23,Cirebon,14.6
2023-11-24,Cirebon,6.6
2023-11-25,Cirebon,9.0
2023-11-26,Cirebon,8.5
2023-11-27,Cirebon,0.0
2023-11-28,Cirebon,11.6
2023-11-29,Cirebon,0.0
2023-11-30,Cirebon,9.4
