date,origin_region,dest_region,estimated_travelers
2024-03-28,Jakarta,Jateng,1127
2024-03-29,Jakarta,Jateng,1791
2024-03-30,Jakarta,Jateng,1920
2024-03-31,Jakarta,Jateng,1760
2024-04-01,Jakarta,Jateng,1419
2024-04-02,Jakarta,Jateng,1178
2024-04-03,Jakarta,Jateng,3932
2024-04-04,Jakarta,Jateng,3573
2024-04-05,Jakarta,Jateng,4517
2024-04-06,Jakarta,Jateng,4494
2024-04-07,Jakarta,Jateng,6236
2024-04-08,Jakarta,Jateng,3786
2024-04-09,Jakarta,Jateng,4209
2024-04-10,Jakarta,Jateng,4195
2024-04-11,Jakarta,Jateng,3947
2024-04-12,Jakarta,Jateng,4671
2024-04-13,Jakarta,Jateng,4032
2024-04-14,Jakarta,Jateng,5472
2024-04-15,Jakarta,Jateng,3274
2024-04-16,Jakarta,Jateng,4024
2024-04-17,Jakarta,Jateng,1600
2024-04-18,Jakarta,Jateng,1084
2024-04-19,Jakarta,Jateng,2084
2024-04-20,Jakarta,Jateng,1618
2024-04-21,Jakarta,Jateng,2253
2024-04-22,Jakarta,Jateng,1084
2024-04-23,Jakarta,Jateng,1364
2024-04-24,Jakarta,Jateng,1535
2024-04-25,Jakarta,Jateng,1376
2024-04-26,Jakarta,Jateng,1637
2024-04-27,Jakarta,Jateng,1754
2024-04-28,Jakarta,Jateng,1999
2024-04-29,Jakarta,Jateng,1365
2024-04-30,Jakarta,Jateng,1436
2024-05-01,Jakarta,Jateng,1359
2024-05-02,Jakarta,Jateng,1470
2024-05-03,Jakarta,Jateng,1950
2024-05-04,Jakarta,Jateng,1765
2024-05-05,Jakarta,Jateng,1380
2024-05-06,Jakarta,Jateng,1471
2024-05-07,Jakarta,Jateng,1459
2024-05-08,Jakarta,Jateng,1410
2024-05-09,Jakarta,Jateng,1758
2024-05-10,Jakarta,Jateng,2007
2024-05-11,Jakarta,Jateng,1755
2024-05-12,Jakarta,Jateng,1738
2024-05-13,Jakarta,Jateng,1409
2024-05-14,Jakarta,Jateng,1554
2024-05-15,Jakarta,Jateng,1619
2024-05-16,Jakarta,Jateng,1150
2024-05-17,Jakarta,Jateng,1619
2024-05-18,Jakarta,Jateng,2027
2024-05-19,Jakarta,Jateng,1594
2024-05-20,Jakarta,Jateng,1644
2024-05-21,Jakarta,Jateng,1510
2024-05-22,Jakarta,Jateng,1773
2024-05-23,Jakarta,Jateng,1568
2024-05-24,Jakarta,Jateng,2214
2024-05-25,Jakarta,Jateng,1915
2024-05-26,Jakarta,Jateng,1901
2024-05-27,Jakarta,Jateng,1445
2024-05-28,Jakarta,Jateng,1375
2024-05-29,Jakarta,Jateng,1530
2024-05-30,Jakarta,Jateng,1438
2024-05-31,Jakarta,Jateng,1767
2024-06-01,Jakarta,Jateng,1502
2024-06-02,Jakarta,Jateng,1552
2024-06-03,Jakarta,Jateng,1139
2024-06-04,Jakarta,Jateng,1263
2024-06-05,Jakarta,Jateng,1391
2024-06-06,Jakarta,Jateng,1497
2024-06-07,Jakarta,Jateng,1782
2024-06-08,Jakarta,Jateng,1462
2024-06-09,Jakarta,Jateng,1810
2024-06-10,Jakarta,Jateng,1457
2024-06-11,Jakarta,Jateng,1463
2024-06-12,Jakarta,Jateng,1345
2024-06-13,Jakarta,Jateng,1406
2024-06-14,Jakarta,Jateng,1833
2024-06-15,Jakarta,Jateng,1738
2024-06-16,Jakarta,Jateng,1746
2024-06-17,Jakarta,Jateng,1173
2024-06-18,Jakarta,Jateng,1457
2024-06-19,Jakarta,Jateng,1342
2024-06-20,Jakarta,Jateng,1442
2024-06-21,Jakarta,Jateng,1301
2024-06-22,Jakarta,Jateng,1657
2024-06-23,Jakarta,Jateng,1795
2024-06-24,Jakarta,Jateng,1395
2024-06-25,Jakarta,Jateng,1451
2024-06-26,Jakarta,Jateng,1507
2024-06-27,Jakarta,Jateng,1318
2024-06-28,Jakarta,Jateng,1510
2024-06-29,Jakarta,Jateng,1684
2024-06-30,Jakarta,Jateng,1514
2024-07-01,Jakarta,Jateng,1218
2024-07-02,Jakarta,Jateng,1391
2024-07-03,Jakarta,Jateng,1723
2024-07-04,Jakarta,Jateng,1305
2024-07-05,Jakarta,Jateng,1993
2024-07-06,Jakarta,Jateng,1965
2024-07-07,Jakarta,Jateng,1707
2024-07-08,Jakarta,Jateng,1102
2024-07-09,Jakarta,Jateng,1088
2024-07-10,Jakarta,Jateng,1076
2024-07-11,Jakarta,Jateng,1167
2024-07-12,Jakarta,Jateng,1723
2024-07-13,Jakarta,Jateng,1374
2024-07-14,Jakarta,Jateng,1816
2024-07-15,Jakarta,Jateng,1111
2024-07-16,Jakarta,Jateng,938
2024-07-17,Jakarta,Jateng,1480
2024-07-18,Jakarta,Jateng,1099
2024-07-19,Jakarta,Jateng,1351
2024-07-20,Jakarta,Jateng,1691
2024-07-21,Jakarta,Jateng,1387
2024-07-22,Jakarta,Jateng,1176
2024-07-23,Jakarta,Jateng,1130
2024-07-24,Jakarta,Jateng,1147
2024-07-25,Jakarta,Jateng,1227
2024-07-26,Jakarta,Jateng,1584
2024-07-27,Jakarta,Jateng,1378
2024-07-28,Jakarta,Jateng,1797
2024-07-29,Jakarta,Jateng,1066
2024-07-30,Jakarta,Jateng,1071
2024-07-31,Jakarta,Jateng,1524
2024-08-01,Jakarta,Jateng,1235
2024-08-02,Jakarta,Jateng,1241
2024-08-03,Jakarta,Jateng,1395
2024-08-04,Jakarta,Jateng,1557
2024-08-05,Jakarta,Jateng,1168
2024-08-06,Jakarta,Jateng,1195
2024-08-07,Jakarta,Jateng,1102
2024-08-08,Jakarta,Jateng,1141
2024-08-09,Jakarta,Jateng,1505
2024-08-10,Jakarta,Jateng,1588
2024-08-11,Jakarta,Jateng,1479
2024-08-12,Jakarta,Jateng,1289
2024-08-13,Jakarta,Jateng,1030
2024-08-14,Jakarta,Jateng,1176
2024-08-15,Jakarta,Jateng,1051
2024-08-16,Jakarta,Jateng,1303
2024-08-17,Jakarta,Jateng,1464
2024-08-18,Jakarta,Jateng,1352
2024-08-19,Jakarta,Jateng,1023
2024-08-20,Jakarta,Jateng,920
2024-08-21,Jakarta,Jateng,1206
2024-08-22,Jakarta,Jateng,1150
2024-08-23,Jakarta,Jateng,1460
2024-08-24,Jakarta,Jateng,1370
2024-08-25,Jakarta,Jateng,1491
2024-08-26,Jakarta,Jateng,1054
2024-08-27,Jakarta,Jateng,1044
2024-08-28,Jakarta,Jateng,1048
2024-08-29,Jakarta,Jateng,940
2024-08-30,Jakarta,Jateng,1149
2024-08-31,Jakarta,Jateng,1304
2024-09-01,Jakarta,Jateng,1469
2024-09-02,Jakarta,Jateng,1305
2024-09-03,Jakarta,Jateng,1042
2024-09-04,Jakarta,Jateng,1193
2024-09-05,Jakarta,Jateng,1148
2024-09-06,Jakarta,Jateng,1467
2024-09-07,Jakarta,Jateng,1270
2024-09-08,Jakarta,Jateng,1186
2024-09-09,Jakarta,Jateng,1266
2024-09-10,Jakarta,Jateng,1129
2024-09-11,Jakarta,Jateng,1081
2024-09-12,Jakarta,Jateng,1113
2024-09-13,Jakarta,Jateng,1692
2024-09-14,Jakarta,Jateng,1313
2024-09-15,Jakarta,Jateng,1510
2024-09-16,Jakarta,Jateng,1229
2024-09-17,Jakarta,Jateng,1135
2024-09-18,Jakarta,Jateng,918
2024-09-19,Jakarta,Jateng,913
2024-09-20,Jakarta,Jateng,1049
2024-09-21,Jakarta,Jateng,1407
2024-09-22,Jakarta,Jateng,1193
2024-09-23,Jakarta,Jateng,1300
2024-09-24,Jakarta,Jateng,1250
2024-09-25,Jakarta,Jateng,1543
2024-09-26,Jakarta,Jateng,862
2024-09-27,Jakarta,Jateng,1017
2024-09-28,Jakarta,Jateng,1238
2024-09-29,Jakarta,Jateng,1453
2024-09-30,Jakarta,Jateng,1022
2024-10-01,Jakarta,Jateng,1088
2024-10-02,Jakarta,Jateng,1237
2024-10-03,Jakarta,Jateng,981
2024-10-04,Jakarta,Jateng,1291
2024-10-05,Jakarta,Jateng,1322
2024-10-06,Jakarta,Jateng,1427
2024-10-07,Jakarta,Jateng,1003
2024-10-08,Jakarta,Jateng,1062
2024-10-09,Jakarta,Jateng,1212
2024-10-10,Jakarta,Jateng,1011
2024-10-11,Jakarta,Jateng,909
2024-10-12,Jakarta,Jateng,1330
2024-10-13,Jakarta,Jateng,1332
2024-10-14,Jakarta,Jateng,1217
2024-10-15,Jakarta,Jateng,1131
2024-10-16,Jakarta,Jateng,1010
2024-10-17,Jakarta,Jateng,978
2024-10-18,Jakarta,Jateng,1526
2024-10-19,Jakarta,Jateng,1268
2024-10-20,Jakarta,Jateng,1164
2024-10-21,Jakarta,Jateng,998
2024-10-22,Jakarta,Jateng,805
2024-10-23,Jakarta,Jateng,1059
2024-10-24,Jakarta,Jateng,921
2024-10-25,Jakarta,Jateng,1390
2024-10-26,Jakarta,Jateng,1360
2024-10-27,Jakarta,Jateng,1049
2024-10-28,Jakarta,Jateng,1276
2024-10-29,Jakarta,Jateng,966
2024-10-30,Jakarta,Jateng,955
2024-10-31,Jakarta,Jateng,1224
2024-11-01,Jakarta,Jateng,1638
2024-11-02,Jakarta,Jateng,1641
2024-11-03,Jakarta,Jateng,1201
2024-11-04,Jakarta,Jateng,1113
2024-11-05,Jakarta,Jateng,1222
2024-11-06,Jakarta,Jateng,1049
2024-11-07,Jakarta,Jateng,1068
2024-11-08,Jakarta,Jateng,1572
2024-11-09,Jakarta,Jateng,1476
2024-11-10,Jakarta,Jateng,1212
2024-11-11,Jakarta,Jateng,1080
2024-11-12,Jakarta,Jateng,1196
2024-11-13,Jakarta,Jateng,1097
2024-11-14,Jakarta,Jateng,994
2024-11-15,Jakarta,Jateng,1211
2024-11-16,Jakarta,Jateng,1159
2024-11-17,Jakarta,Jateng,1448
2024-11-18,Jakarta,Jateng,993
2024-11-19,Jakarta,Jateng,1021
2024-11-20,Jakarta,Jateng,996
2024-11-21,Jakarta,Jateng,894
2024-11-22,Jakarta,Jateng,1387
2024-11-23,Jakarta,Jateng,1441
2024-11-24,Jakarta,Jateng,1185
2024-11-25,Jakarta,Jateng,1063
2024-11-26,Jakarta,Jateng,1121
2024-11-27,Jakarta,Jateng,1498
2024-11-28,Jakarta,Jateng,1206
2024-11-29,Jakarta,Jateng,1506
2024-11-30,Jakarta,Jateng,1420
2024-12-01,Jakarta,Jateng,1541
2024-12-02,Jakarta,Jateng,1134
2024-12-03,Jakarta,Jateng,1244
2024-12-04,Jakarta,Jateng,1410
2024-12-05,Jakarta,Jateng,1222
2024-12-06,Jakarta,Jateng,1402
2024-12-07,Jakarta,Jateng,1325
2024-12-08,Jakarta,Jateng,1262
2024-12-09,Jakarta,Jateng,1151
2024-12-10,Jakarta,Jateng,1065
2024-12-11,Jakarta,Jateng,851
2024-12-12,Jakarta,Jateng,1059
2024-12-13,Jakarta,Jateng,1307
2024-12-14,Jakarta,Jateng,1531
2024-12-15,Jakarta,Jateng,1571
2024-12-16,Jakarta,Jateng,1342
2024-12-17,Jakarta,Jateng,1381
2024-12-18,Jakarta,Jateng,1400
2024-12-19,Jakarta,Jateng,1216
2024-12-20,Jakarta,Jateng,2103
2024-12-21,Jakarta,Jateng,2756
2024-12-22,Jakarta,Jateng,2736
2024-12-23,Jakarta,Jateng,2556
2024-12-24,Jakarta,Jateng,2011
2024-12-25,Jakarta,Jateng,1838
2024-12-26,Jakarta,Jateng,2067
2024-12-27,Jakarta,Jateng,2846
2024-12-28,Jakarta,Jateng,2060
2024-12-29,Jakarta,Jateng,2493
2024-12-30,Jakarta,Jateng,2205
2024-12-31,Jakarta,Jateng,2183
2025-01-01,Jakarta,Jateng,1939
2025-01-02,Jakarta,Jateng,2448
2025-01-03,Jakarta,Jateng,1645
2025-01-04,Jakarta,Jateng,1621
2025-01-05,Jakarta,Jateng,1489
2025-01-06,Jakarta,Jateng,1446
2025-01-07,Jakarta,Jateng,1235
2025-01-08,Jakarta,Jateng,1627
2025-01-09,Jakarta,Jateng,1190
2025-01-10,Jakarta,Jateng,1900
2025-01-11,Jakarta,Jateng,1672
2025-01-12,Jakarta,Jateng,1826
2025-01-13,Jakarta,Jateng,1370
2025-01-14,Jakarta,Jateng,1366
2025-01-15,Jakarta,Jateng,1350
2025-01-16,Jakarta,Jateng,1515
2025-01-17,Jakarta,Jateng,1553
2025-01-18,Jakarta,Jateng,1408
2025-01-19,Jakarta,Jateng,1463
2025-01-20,Jakarta,Jateng,1325
2025-01-21,Jakarta,Jateng,1526
2025-01-22,Jakarta,Jateng,1328
2025-01-23,Jakarta,Jateng,1041
2025-01-24,Jakarta,Jateng,1861
2025-01-25,Jakarta,Jateng,1991
2025-01-26,Jakarta,Jateng,1926
2025-01-27,Jakarta,Jateng,1201
2025-01-28,Jakarta,Jateng,1384
2025-01-29,Jakarta,Jateng,1792
2025-01-30,Jakarta,Jateng,1397
2025-01-31,Jakarta,Jateng,1398
2025-02-01,Jakarta,Jateng,2159
2025-02-02,Jakarta,Jateng,1892
2025-02-03,Jakarta,Jateng,1348
2025-02-04,Jakarta,Jateng,1707
2025-02-05,Jakarta,Jateng,1461
2025-02-06,Jakarta,Jateng,1455
2025-02-07,Jakarta,Jateng,1316
2025-02-08,Jakarta,Jateng,1834
2025-02-09,Jakarta,Jateng,1674
2025-02-10,Jakarta,Jateng,1286
2025-02-11,Jakarta,Jateng,1686
2025-02-12,Jakarta,Jateng,1390
2025-02-13,Jakarta,Jateng,1242
2025-02-14,Jakarta,Jateng,1459
2025-02-15,Jakarta,Jateng,1982
2025-02-16,Jakarta,Jateng,1629
2025-02-17,Jakarta,Jateng,1463
2025-02-18,Jakarta,Jateng,1118
2025-02-19,Jakarta,Jateng,1453
2025-02-20,Jakarta,Jateng,1362
2025-02-21,Jakarta,Jateng,1900
2025-02-22,Jakarta,Jateng,1888
2025-02-23,Jakarta,Jateng,1845
2025-02-24,Jakarta,Jateng,1518
2025-02-25,Jakarta,Jateng,1298
2025-02-26,Jakarta,Jateng,1249
2025-02-27,Jakarta,Jateng,1373
2025-02-28,Jakarta,Jateng,1157
2025-03-01,Jakarta,Jateng,1736
2025-03-02,Jakarta,Jateng,1740
2025-03-03,Jakarta,Jateng,1269
2025-03-04,Jakarta,Jateng,1466
2025-03-05,Jakarta,Jateng,1642
2025-03-06,Jakarta,Jateng,1588
2025-03-07,Jakarta,Jateng,1922
2025-03-08,Jakarta,Jateng,1714
2025-03-09,Jakarta,Jateng,1302
2025-03-10,Jakarta,Jateng,1177
2025-03-11,Jakarta,Jateng,1350
2025-03-12,Jakarta,Jateng,1380
2025-03-13,Jakarta,Jateng,1625
2025-03-14,Jakarta,Jateng,1849
2025-03-15,Jakarta,Jateng,1819
2025-03-16,Jakarta,Jateng,1757
2025-03-17,Jakarta,Jateng,1183
2025-03-18,Jakarta,Jateng,1638
2025-03-19,Jakarta,Jateng,1274
2025-03-20,Jakarta,Jateng,1482
2025-03-21,Jakarta,Jateng,1967
2025-03-22,Jakarta,Jateng,2263
2025-03-23,Jakarta,Jateng,1897
2025-03-24,Jakarta,Jateng,3954
2025-03-25,Jakarta,Jateng,4418
2025-03-26,Jakarta,Jateng,3605
2025-03-27,Jakarta,Jateng,3870
2025-03-28,Jakarta,Jateng,3912
2025-03-29,Jakarta,Jateng,4590
2025-03-30,Jakarta,Jateng,4074
2025-03-31,Jakarta,Jateng,3961
2025-04-01,Jakarta,Jateng,4534
2025-04-02,Jakarta,Jateng,4013
2025-04-03,Jakarta,Jateng,3399
2025-04-04,Jakarta,Jateng,4259
2025-04-05,Jakarta,Jateng,6102
2025-04-06,Jakarta,Jateng,5439
2025-04-07,Jakarta,Jateng,4194
2025-04-08,Jakarta,Jateng,1225
2025-04-09,Jakarta,Jateng,1343
2025-04-10,Jakarta,Jateng,1258
2025-04-11,Jakarta,Jateng,1343
2025-04-12,Jakarta,Jateng,2107
2025-04-13,Jakarta,Jateng,1908
2025-04-14,Jakarta,Jateng,1487
2025-04-15,Jakarta,Jateng,1357
2025-04-16,Jakarta,Jateng,1735
2025-04-17,Jakarta,Jateng,1215
2025-04-18,Jakarta,Jateng,1815
2025-04-19,Jakarta,Jateng,1880
2025-04-20,Jakarta,Jateng,1833
2025-04-21,Jakarta,Jateng,1598
2025-04-22,Jakarta,Jateng,1545
2025-04-23,Jakarta,Jateng,1303
2025-04-24,Jakarta,Jateng,1343
2025-04-25,Jakarta,Jateng,1749
2025-04-26,Jakarta,Jateng,1885
2025-04-27,Jakarta,Jateng,1719
2025-04-28,Jakarta,Jateng,1260
2025-04-29,Jakarta,Jateng,1455
2025-04-30,Jakarta,Jateng,1751
2025-05-01,Jakarta,Jateng,1263
2025-05-02,Jakarta,Jateng,1705
2025-05-03,Jakarta,Jateng,1606
2025-05-04,Jakarta,Jateng,1364
2025-05-05,Jakarta,Jateng,1308
2025-05-06,Jakarta,Jateng,1564
2025-05-07,Jakarta,Jateng,1408
2025-05-08,Jakarta,Jateng,1325
2025-05-09,Jakarta,Jateng,1752
2025-05-10,Jakarta,Jateng,1697
2025-05-11,Jakarta,Jateng,2028
2025-05-12,Jakarta,Jateng,1506
2025-05-13,Jakarta,Jateng,1661
2025-05-14,Jakarta,Jateng,1560
2025-05-15,Jakarta,Jateng,1520
2025-05-16,Jakarta,Jateng,1766
2025-05-17,Jakarta,Jateng,1612
2025-05-18,Jakarta,Jateng,1836
2025-05-19,Jakarta,Jateng,1382
2025-05-20,Jakarta,Jateng,1458
2025-05-21,Jakarta,Jateng,1518
2025-05-22,Jakarta,Jateng,1402
2025-05-23,Jakarta,Jateng,1600
2025-05-24,Jakarta,Jateng,1689
2025-05-25,Jakarta,Jateng,1589
2025-05-26,Jakarta,Jateng,1237
2025-05-27,Jakarta,Jateng,1285
2025-05-28,Jakarta,Jateng,1363
2025-05-29,Jakarta,Jateng,1436
2025-05-30,Jakarta,Jateng,1890
2025-05-31,Jakarta,Jateng,1923
2022-06-01,Jakarta,Jatim,779
2022-06-02,Jakarta,Jatim,738
2022-06-03,Jakarta,Jatim,1140
2022-06-04,Jakarta,Jatim,884
2022-06-05,Jakarta,Jatim,831
2022-06-06,Jakarta,Jatim,678
2022-06-07,Jakarta,Jatim,887
2022-06-08,Jakarta,Jatim,803
2022-06-09,Jakarta,Jatim,848
2022-06-10,Jakarta,Jatim,778
2022-06-11,Jakarta,Jatim,1018
2022-06-12,Jakarta,Jatim,1019
2022-06-13,Jakarta,Jatim,712
2022-06-14,Jakarta,Jatim,841
2022-06-15,Jakarta,Jatim,856
2022-06-16,Jakarta,Jatim,667
2022-06-17,Jakarta,Jatim,1062
2022-06-18,Jakarta,Jatim,1033
2022-06-19,Jakarta,Jatim,930
2022-06-20,Jakarta,Jatim,701
2022-06-21,Jakarta,Jatim,586
2022-06-22,Jakarta,Jatim,825
2022-06-23,Jakarta,Jatim,799
2022-06-24,Jakarta,Jatim,998
2022-06-25,Jakarta,Jatim,1011
2022-06-26,Jakarta,Jatim,802
2022-06-27,Jakarta,Jatim,627
2022-06-28,Jakarta,Jatim,743
2022-06-29,Jakarta,Jatim,629
2022-06-30,Jakarta,Jatim,741
2022-07-01,Jakarta,Jatim,891
2022-07-02,Jakarta,Jatim,680
2022-07-03,Jakarta,Jatim,1004
2022-07-04,Jakarta,Jatim,764
2022-07-05,Jakarta,Jatim,810
2022-07-06,Jakarta,Jatim,705
2022-07-07,Jakarta,Jatim,600
2022-07-08,Jakarta,Jatim,774
2022-07-09,Jakarta,Jatim,706
2022-07-10,Jakarta,Jatim,931
2022-07-11,Jakarta,Jatim,863
2022-07-12,Jakarta,Jatim,651
2022-07-13,Jakarta,Jatim,773
2022-07-14,Jakarta,Jatim,608
2022-07-15,Jakarta,Jatim,725
2022-07-16,Jakarta,Jatim,779
2022-07-17,Jakarta,Jatim,772
2022-07-18,Jakarta,Jatim,628
2022-07-19,Jakarta,Jatim,875
2022-07-20,Jakarta,Jatim,506
2022-07-21,Jakarta,Jatim,656
2022-07-22,Jakarta,Jatim,869
2022-07-23,Jakarta,Jatim,792
2022-07-24,Jakarta,Jatim,731
2022-07-25,Jakarta,Jatim,730
2022-07-26,Jakarta,Jatim,757
2022-07-27,Jakarta,Jatim,662
2022-07-28,Jakarta,Jatim,629
2022-07-29,Jakarta,Jatim,770
2022-07-30,Jakarta,Jatim,772
2022-07-31,Jakarta,Jatim,721
2022-08-01,Jakarta,Jatim,649
2022-08-02,Jakarta,Jatim,612
2022-08-03,Jakarta,Jatim,756
2022-08-04,Jakarta,Jatim,668
2022-08-05,Jakarta,Jatim,759
2022-08-06,Jakarta,Jatim,890
2022-08-07,Jakarta,Jatim,851
2022-08-08,Jakarta,Jatim,466
2022-08-09,Jakarta,Jatim,599
2022-08-10,Jakarta,Jatim,597
2022-08-11,Jakarta,Jatim,721
2022-08-12,Jakarta,Jatim,703
2022-08-13,Jakarta,Jatim,657
2022-08-14,Jakarta,Jatim,826
2022-08-15,Jakarta,Jatim,599
2022-08-16,Jakarta,Jatim,658
2022-08-17,Jakarta,Jatim,553
2022-08-18,Jakarta,Jatim,562
2022-08-19,Jakarta,Jatim,800
2022-08-20,Jakarta,Jatim,794
2022-08-21,Jakarta,Jatim,956
2022-08-22,Jakarta,Jatim,781
2022-08-23,Jakarta,Jatim,693
2022-08-24,Jakarta,Jatim,773
2022-08-25,Jakarta,Jatim,600
2022-08-26,Jakarta,Jatim,747
2022-08-27,Jakarta,Jatim,762
2022-08-28,Jakarta,Jatim,684
2022-08-29,Jakarta,Jatim,643
2022-08-30,Jakarta,Jatim,656
2022-08-31,Jakarta,Jatim,764
2022-09-01,Jakarta,Jatim,651
2022-09-02,Jakarta,Jatim,792
2022-09-03,Jakarta,Jatim,675
2022-09-04,Jakarta,Jatim,695
2022-09-05,Jakarta,Jatim,645
2022-09-06,Jakarta,Jatim,648
2022-09-07,Jakarta,Jatim,664
2022-09-08,Jakarta,Jatim,590
2022-09-09,Jakarta,Jatim,827
2022-09-10,Jakarta,Jatim,774
2022-09-11,Jakarta,Jatim,781
2022-09-12,Jakarta,Jatim,622
2022-09-13,Jakarta,Jatim,749
2022-09-14,Jakarta,Jatim,663
2022-09-15,Jakarta,Jatim,784
2022-09-16,Jakarta,Jatim,754
2022-09-17,Jakarta,Jatim,732
2022-09-18,Jakarta,Jatim,798
2022-09-19,Jakarta,Jatim,509
2022-09-20,Jakarta,Jatim,646
2022-09-21,Jakarta,Jatim,504
2022-09-22,Jakarta,Jatim,678
2022-09-23,Jakarta,Jatim,979
2022-09-24,Jakarta,Jatim,575
2022-09-25,Jakarta,Jatim,726
2022-09-26,Jakarta,Jatim,476
2022-09-27,Jakarta,Jatim,677
2022-09-28,Jakarta,Jatim,537
2022-09-29,Jakarta,Jatim,588
2022-09-30,Jakarta,Jatim,783
2022-10-01,Jakarta,Jatim,938
2022-10-02,Jakarta,Jatim,593
2022-10-03,Jakarta,Jatim,695
2022-10-04,Jakarta,Jatim,611
2022-10-05,Jakarta,Jatim,576
2022-10-06,Jakarta,Jatim,638
2022-10-07,Jakarta,Jatim,680
2022-10-08,Jakarta,Jatim,858
2022-10-09,Jakarta,Jatim,694
2022-10-10,Jakarta,Jatim,634
2022-10-11,Jakarta,Jatim,488
2022-10-12,Jakarta,Jatim,804
2022-10-13,Jakarta,Jatim,783
2022-10-14,Jakarta,Jatim,856
2022-10-15,Jakarta,Jatim,777
2022-10-16,Jakarta,Jatim,757
2022-10-17,Jakarta,Jatim,745
2022-10-18,Jakarta,Jatim,661
2022-10-19,Jakarta,Jatim,659
2022-10-20,Jakarta,Jatim,637
2022-10-21,Jakarta,Jatim,839
2022-10-22,Jakarta,Jatim,929
2022-10-23,Jakarta,Jatim,857
2022-10-24,Jakarta,Jatim,613
2022-10-25,Jakarta,Jatim,675
2022-10-26,Jakarta,Jatim,635
2022-10-27,Jakarta,Jatim,677
2022-10-28,Jakarta,Jatim,754
2022-10-29,Jakarta,Jatim,649
2022-10-30,Jakarta,Jatim,861
2022-10-31,Jakarta,Jatim,548
2022-11-01,Jakarta,Jatim,529
2022-11-02,Jakarta,Jatim,675
2022-11-03,Jakarta,Jatim,552
2022-11-04,Jakarta,Jatim,781
2022-11-05,Jakarta,Jatim,935
2022-11-06,Jakarta,Jatim,709
2022-11-07,Jakarta,Jatim,694
2022-11-08,Jakarta,Jatim,639
2022-11-09,Jakarta,Jatim,742
2022-11-10,Jakarta,Jatim,747
2022-11-11,Jakarta,Jatim,710
2022-11-12,Jakarta,Jatim,760
2022-11-13,Jakarta,Jatim,844
2022-11-14,Jakarta,Jatim,594
2022-11-15,Jakarta,Jatim,687
2022-11-16,Jakarta,Jatim,609
2022-11-17,Jakarta,Jatim,653
2022-11-18,Jakarta,Jatim,918
2022-11-19,Jakarta,Jatim,996
2022-11-20,Jakarta,Jatim,635
2022-11-21,Jakarta,Jatim,633
2022-11-22,Jakarta,Jatim,658
2022-11-23,Jakarta,Jatim,622
2022-11-24,Jakarta,Jatim,641
2022-11-25,Jakarta,Jatim,694
2022-11-26,Jakarta,Jatim,719
2022-11-27,Jakarta,Jatim,693
2022-11-28,Jakarta,Jatim,663
2022-11-29,Jakarta,Jatim,667
2022-11-30,Jakarta,Jatim,788
2022-12-01,Jakarta,Jatim,594
2022-12-02,Jakarta,Jatim,1006
2022-12-03,Jakarta,Jatim,932
2022-12-04,Jakarta,Jatim,792
2022-12-05,Jakarta,Jatim,697
2022-12-06,Jakarta,Jatim,844
2022-12-07,Jakarta,Jatim,544
2022-12-08,Jakarta,Jatim,745
2022-12-09,Jakarta,Jatim,860
2022-12-10,Jakarta,Jatim,928
2022-12-11,Jakarta,Jatim,867
2022-12-12,Jakarta,Jatim,757
2022-12-13,Jakarta,Jatim,853
2022-12-14,Jakarta,Jatim,718
2022-12-15,Jakarta,Jatim,783
2022-12-16,Jakarta,Jatim,1000
2022-12-17,Jakarta,Jatim,1062
2022-12-18,Jakarta,Jatim,902
2022-12-19,Jakarta,Jatim,1100
2022-12-20,Jakarta,Jatim,1279
2022-12-21,Jakarta,Jatim,1070
2022-12-22,Jakarta,Jatim,1400
2022-12-23,Jakarta,Jatim,1678
2022-12-24,Jakarta,Jatim,1823
2022-12-25,Jakarta,Jatim,1573
2022-12-26,Jakarta,Jatim,1372
2022-12-27,Jakarta,Jatim,1256
2022-12-28,Jakarta,Jatim,1230
2022-12-29,Jakarta,Jatim,1395
2022-12-30,Jakarta,Jatim,1708
2022-12-31,Jakarta,Jatim,1585
2023-01-01,Jakarta,Jatim,1889
2023-01-02,Jakarta,Jatim,1145
2023-01-03,Jakarta,Jatim,624
2023-01-04,Jakarta,Jatim,642
2023-01-05,Jakarta,Jatim,654
2023-01-06,Jakarta,Jatim,961
2023-01-07,Jakarta,Jatim,738
2023-01-08,Jakarta,Jatim,913
2023-01-09,Jakarta,Jatim,981
2023-01-10,Jakarta,Jatim,857
2023-01-11,Jakarta,Jatim,751
2023-01-12,Jakarta,Jatim,712
2023-01-13,Jakarta,Jatim,997
2023-01-14,Jakarta,Jatim,1076
2023-01-15,Jakarta,Jatim,905
2023-01-16,Jakarta,Jatim,711
2023-01-17,Jakarta,Jatim,821
2023-01-18,Jakarta,Jatim,847
2023-01-19,Jakarta,Jatim,747
2023-01-20,Jakarta,Jatim,845
2023-01-21,Jakarta,Jatim,792
2023-01-22,Jakarta,Jatim,1046
2023-01-23,Jakarta,Jatim,799
2023-01-24,Jakarta,Jatim,952
2023-01-25,Jakarta,Jatim,766
2023-01-26,Jakarta,Jatim,849
2023-01-27,Jakarta,Jatim,1035
2023-01-28,Jakarta,Jatim,978
2023-01-29,Jakarta,Jatim,948
2023-01-30,Jakarta,Jatim,766
2023-01-31,Jakarta,Jatim,901
2023-02-01,Jakarta,Jatim,795
2023-02-02,Jakarta,Jatim,859
